********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,Frequency,See Legend,C,Flag Code,%,Flag Code,mb,Flag Code,m/s,Flag Code,m/s,Flag Code,time, degrees,Flag Code,sd,Flag Code,millimoles/m2, Flag Code,mm,Flag Code
tjrtlmet,P,12/15/2022 18:15,0,1,15,,12.7,<0> ,85,<0> ,1018,<0> ,0.7,<0> ,2.4,<0> ,18:06,339,<0> ,21,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 18:30,0,1,15,,12.6,<0> ,84,<0> ,1018,<0> ,0.3,<0> ,1.7,<0> ,18:28,342,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 18:45,0,1,15,,12.6,<0> ,84,<0> ,1018,<0> ,0.4,<0> ,1.4,<0> ,18:43,9,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 19:00,0,1,15,,12.6,<0> ,84,<0> ,1018,<0> ,0.1,<0> ,0.7,<0> ,18:56,353,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 19:15,0,1,15,,12.4,<0> ,85,<0> ,1019,<0> ,0.2,<0> ,0.6,<0> ,19:02,324,<0> ,19,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 19:30,0,1,15,,12.4,<0> ,86,<0> ,1019,<0> ,0.2,<0> ,1.1,<0> ,19:23,356,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 19:45,0,1,15,,12.4,<0> ,87,<0> ,1018,<0> ,0.1,<0> ,0.8,<0> ,19:36,32,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 20:00,0,1,15,,12.3,<0> ,87,<0> ,1018,<0> ,0.2,<0> ,0.8,<0> ,19:52,58,<0> ,4,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 20:15,0,1,15,,12.0,<0> ,87,<0> ,1018,<0> ,0.3,<0> ,0.8,<0> ,20:13,17,<0> ,56,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 20:30,0,1,15,,11.7,<0> ,86,<0> ,1018,<0> ,0.2,<0> ,0.9,<0> ,20:20,230,<0> ,53,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 20:45,0,1,15,,11.1,<0> ,88,<0> ,1018,<0> ,0.0,<0> ,0.2,<0> ,20:43,7,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 21:00,0,1,15,,11.4,<0> ,89,<0> ,1018,<0> ,0.2,<0> ,0.5,<0> ,20:50,7,<0> ,3,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 21:15,0,1,15,,11.4,<0> ,86,<0> ,1018,<0> ,0.1,<0> ,0.4,<0> ,21:08,275,<0> ,42,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 21:30,0,1,15,,11.3,<0> ,89,<0> ,1018,<0> ,0.3,<0> ,0.6,<0> ,21:28,14,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 21:45,0,1,15,,11.9,<0> ,88,<0> ,1018,<0> ,0.3,<0> ,1.0,<0> ,21:30,48,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 22:00,0,1,15,,10.6,<0> ,86,<0> ,1018,<0> ,0.2,<0> ,0.7,<0> ,21:53,309,<0> ,54,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 22:15,0,1,15,,9.8,<0> ,91,<0> ,1018,<0> ,0.4,<0> ,1.0,<0> ,22:10,104,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 22:30,0,1,15,,10.2,<0> ,93,<0> ,1019,<0> ,0.5,<0> ,1.0,<0> ,22:25,77,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 22:45,0,1,15,,10.5,<0> ,92,<0> ,1019,<0> ,0.4,<0> ,0.9,<0> ,22:40,26,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 23:00,0,1,15,,10.2,<0> ,92,<0> ,1019,<0> ,0.4,<0> ,1.1,<0> ,22:54,98,<0> ,26,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 23:15,0,1,15,,9.7,<0> ,92,<0> ,1019,<0> ,0.4,<0> ,0.9,<0> ,23:06,122,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 23:30,0,1,15,,9.4,<0> ,93,<0> ,1019,<0> ,0.2,<0> ,0.7,<0> ,23:28,85,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/15/2022 23:45,0,1,15,,8.9,<0> ,92,<0> ,1019,<0> ,0.1,<0> ,0.6,<0> ,23:35,270,<0> ,51,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 00:00,0,1,15,,8.7,<0> ,93,<0> ,1019,<0> ,0.3,<0> ,0.9,<0> ,23:55,28,<0> ,4,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 00:15,0,1,15,,9.5,<0> ,94,<0> ,1018,<0> ,0.4,<0> ,0.9,<0> ,00:08,29,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 00:30,0,1,15,,9.6,<0> ,93,<0> ,1018,<0> ,0.2,<0> ,0.7,<0> ,00:25,42,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 00:45,0,1,15,,9.4,<0> ,92,<0> ,1018,<0> ,0.8,<0> ,1.4,<0> ,00:41,41,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 01:00,0,1,15,,9.3,<0> ,92,<0> ,1018,<0> ,1.2,<0> ,1.9,<0> ,00:50,30,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 01:15,0,1,15,,9.5,<0> ,91,<0> ,1018,<0> ,1.0,<0> ,2.1,<0> ,01:13,48,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 01:30,0,1,15,,9.6,<0> ,90,<0> ,1018,<0> ,0.7,<0> ,2.0,<0> ,01:15,48,<0> ,29,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 01:45,0,1,15,,9.0,<0> ,90,<0> ,1018,<0> ,0.5,<0> ,1.0,<0> ,01:44,85,<0> ,45,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 02:00,0,1,15,,9.1,<0> ,91,<0> ,1018,<0> ,0.8,<0> ,1.4,<0> ,01:54,43,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 02:15,0,1,15,,9.0,<0> ,88,<0> ,1018,<0> ,0.3,<0> ,1.1,<0> ,02:02,1,<0> ,53,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 02:30,0,1,15,,9.0,<0> ,88,<0> ,1018,<0> ,0.2,<0> ,0.6,<0> ,02:22,37,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 02:45,0,1,15,,8.8,<0> ,88,<0> ,1018,<0> ,0.5,<0> ,1.4,<0> ,02:41,52,<0> ,30,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 03:00,0,1,15,,9.1,<0> ,87,<0> ,1018,<0> ,0.6,<0> ,1.2,<0> ,02:53,22,<0> ,23,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 03:15,0,1,15,,9.3,<0> ,88,<0> ,1018,<0> ,0.9,<0> ,1.7,<0> ,03:03,37,<0> ,23,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 03:30,0,1,15,,9.2,<0> ,87,<0> ,1018,<0> ,0.5,<0> ,1.6,<0> ,03:16,77,<0> ,45,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 03:45,0,1,15,,8.4,<0> ,88,<0> ,1018,<0> ,0.3,<0> ,0.9,<0> ,03:37,115,<0> ,32,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 04:00,0,1,15,,8.1,<0> ,90,<0> ,1018,<0> ,0.4,<0> ,1.0,<0> ,03:51,37,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 04:15,0,1,15,,7.9,<0> ,90,<0> ,1018,<0> ,0.1,<0> ,0.8,<0> ,04:14,104,<0> ,24,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 04:30,0,1,15,,8.0,<0> ,88,<0> ,1018,<0> ,0.3,<0> ,0.9,<0> ,04:17,61,<0> ,34,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 04:45,0,1,15,,8.2,<0> ,85,<0> ,1018,<0> ,0.8,<0> ,1.6,<0> ,04:42,50,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 05:00,0,1,15,,8.8,<0> ,80,<0> ,1018,<0> ,0.8,<0> ,1.4,<0> ,04:56,69,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 05:15,0,1,15,,8.9,<0> ,83,<0> ,1018,<0> ,0.9,<0> ,1.3,<0> ,05:01,43,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 05:30,0,1,15,,9.0,<0> ,85,<0> ,1018,<0> ,0.6,<0> ,1.2,<0> ,05:17,34,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 05:45,0,1,15,,8.7,<0> ,86,<0> ,1018,<0> ,0.3,<0> ,1.4,<0> ,05:44,23,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 06:00,0,1,15,,8.8,<0> ,85,<0> ,1018,<0> ,1.2,<0> ,1.9,<0> ,05:55,35,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 06:15,0,1,15,,8.7,<0> ,82,<0> ,1018,<0> ,0.5,<0> ,1.4,<0> ,06:01,22,<0> ,29,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 06:30,0,1,15,,8.7,<0> ,83,<0> ,1018,<0> ,0.8,<0> ,1.7,<0> ,06:25,28,<0> ,21,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 06:45,0,1,15,,9.0,<0> ,83,<0> ,1018,<0> ,0.4,<0> ,1.6,<0> ,06:30,17,<0> ,33,<0> ,1.7,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 07:00,0,1,15,,9.1,<0> ,80,<0> ,1018,<0> ,0.9,<0> ,1.7,<0> ,06:50,60,<0> ,22,<0> ,7.1,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 07:15,0,1,15,,9.3,<0> ,75,<0> ,1018,<0> ,1.0,<0> ,1.8,<0> ,07:00,32,<0> ,12,<0> ,20.3,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 07:30,0,1,15,,9.1,<0> ,76,<0> ,1019,<0> ,0.2,<0> ,0.9,<0> ,07:15,24,<0> ,26,<0> ,41.4,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 07:45,0,1,15,,9.2,<0> ,77,<0> ,1019,<0> ,0.8,<0> ,1.5,<0> ,07:33,38,<0> ,17,<0> ,68.4,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 08:00,0,1,15,,10.2,<0> ,69,<0> ,1019,<0> ,1.0,<0> ,2.0,<0> ,07:51,49,<0> ,15,<0> ,89.5,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 08:15,0,1,15,,11.4,<0> ,59,<0> ,1019,<0> ,1.0,<0> ,2.0,<0> ,08:14,55,<0> ,18,<0> ,107.1,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 08:30,0,1,15,,12.7,<0> ,51,<0> ,1019,<0> ,1.0,<0> ,1.9,<0> ,08:15,58,<0> ,20,<0> ,152.3,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 08:45,0,1,15,,12.5,<0> ,54,<0> ,1019,<0> ,1.1,<0> ,2.5,<0> ,08:34,49,<0> ,17,<0> ,191.9,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 09:00,0,1,15,,12.7,<0> ,54,<0> ,1019,<0> ,1.2,<0> ,2.7,<0> ,08:56,47,<0> ,20,<0> ,270.1,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 09:15,0,1,15,,13.4,<0> ,49,<0> ,1019,<0> ,1.2,<0> ,3.7,<0> ,09:13,74,<0> ,22,<0> ,305.4,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 09:30,0,1,15,,15.0,<0> ,37,<0> ,1019,<0> ,1.7,<0> ,3.5,<0> ,09:28,90,<0> ,21,<0> ,279.3,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 09:45,0,1,15,,15.6,<0> ,34,<0> ,1019,<0> ,1.7,<0> ,4.6,<0> ,09:39,81,<0> ,20,<0> ,307.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 10:00,0,1,15,,16.4,<0> ,32,<0> ,1019,<0> ,1.6,<0> ,3.8,<0> ,09:46,79,<0> ,20,<0> ,545.4,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 10:15,0,1,15,,17.5,<0> ,30,<0> ,1019,<0> ,1.7,<0> ,3.4,<0> ,10:02,85,<0> ,26,<0> ,728.5,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 10:30,0,1,15,,18.8,<0> ,28,<0> ,1019,<0> ,1.6,<0> ,4.3,<0> ,10:29,90,<0> ,28,<0> ,863.4,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 10:45,0,1,15,,19.5,<0> ,26,<0> ,1019,<0> ,1.8,<0> ,3.5,<0> ,10:32,108,<0> ,32,<0> ,879.4,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 11:00,0,1,15,,20.0,<0> ,25,<0> ,1019,<0> ,2.1,<0> ,4.2,<0> ,10:47,103,<0> ,27,<0> ,882.2,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 11:15,0,1,15,,20.2,<0> ,24,<0> ,1018,<0> ,2.2,<0> ,4.4,<0> ,11:01,105,<0> ,24,<0> ,920.9,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 11:30,0,1,15,,20.6,<0> ,23,<0> ,1018,<0> ,2.1,<0> ,4.4,<0> ,11:29,94,<0> ,25,<0> ,932.4,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 11:45,0,1,15,,20.7,<0> ,22,<0> ,1018,<0> ,2.3,<0> ,4.1,<0> ,11:30,109,<0> ,25,<0> ,936.4,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 12:00,0,1,15,,21.1,<0> ,22,<0> ,1018,<0> ,1.9,<0> ,3.7,<0> ,11:46,120,<0> ,26,<0> ,932.3,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 12:15,0,1,15,,21.2,<0> ,22,<0> ,1018,<0> ,1.5,<0> ,3.1,<0> ,12:00,126,<0> ,59,<0> ,933.2,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 12:30,0,1,15,,20.4,<0> ,30,<0> ,1017,<0> ,1.2,<0> ,3.3,<0> ,12:25,284,<0> ,64,<0> ,914.5,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 12:45,0,1,15,,20.6,<0> ,25,<0> ,1017,<0> ,1.2,<0> ,3.1,<0> ,12:42,12,<0> ,29,<0> ,897.9,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 13:00,0,1,15,,20.7,<0> ,26,<0> ,1017,<0> ,1.1,<0> ,3.3,<0> ,12:53,347,<0> ,35,<0> ,874.6,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 13:15,0,1,15,,20.7,<0> ,25,<0> ,1017,<0> ,1.4,<0> ,3.1,<0> ,13:13,341,<0> ,36,<0> ,842.6,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 13:30,0,1,15,,20.4,<0> ,29,<0> ,1017,<0> ,2.6,<0> ,4.5,<0> ,13:19,315,<0> ,18,<0> ,803.2,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 13:45,0,1,15,,20.2,<0> ,34,<0> ,1017,<0> ,2.3,<0> ,4.1,<0> ,13:38,317,<0> ,20,<0> ,762.1,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 14:00,0,1,15,,19.6,<0> ,39,<0> ,1017,<0> ,2.9,<0> ,4.3,<0> ,13:56,311,<0> ,14,<0> ,716.4,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 14:15,0,1,15,,18.8,<0> ,49,<0> ,1017,<0> ,2.8,<0> ,4.9,<0> ,14:14,318,<0> ,18,<0> ,665.2,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 14:30,0,1,15,,18.7,<0> ,43,<0> ,1017,<0> ,2.6,<0> ,4.8,<0> ,14:17,318,<0> ,21,<0> ,605.2,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 14:45,0,1,15,,18.6,<0> ,41,<0> ,1016,<0> ,2.7,<0> ,5.3,<0> ,14:33,320,<0> ,22,<0> ,542.3,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 15:00,0,1,15,,18.4,<0> ,43,<0> ,1016,<0> ,2.5,<0> ,5.3,<0> ,14:52,323,<0> ,20,<0> ,475.5,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 15:15,0,1,15,,18.2,<0> ,43,<0> ,1016,<0> ,1.8,<0> ,4.5,<0> ,15:01,324,<0> ,26,<0> ,400.6,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 15:30,0,1,15,,18.2,<0> ,41,<0> ,1016,<0> ,1.7,<0> ,3.6,<0> ,15:18,331,<0> ,27,<0> ,324.8,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 15:45,0,1,15,,17.6,<0> ,42,<0> ,1016,<0> ,1.7,<0> ,3.4,<0> ,15:36,325,<0> ,25,<0> ,216.3,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 16:00,0,1,15,,16.7,<0> ,47,<0> ,1016,<0> ,2.1,<0> ,3.8,<0> ,15:51,316,<0> ,20,<0> ,113.1,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 16:15,0,1,15,,15.5,<0> ,55,<0> ,1016,<0> ,1.7,<0> ,3.8,<0> ,16:07,320,<0> ,22,<0> ,74.5,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 16:30,0,1,15,,15.2,<0> ,52,<0> ,1016,<0> ,1.1,<0> ,3.6,<0> ,16:15,336,<0> ,28,<0> ,41.1,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 16:45,0,1,15,,14.7,<0> ,54,<0> ,1016,<0> ,0.1,<0> ,1.0,<0> ,16:30,136,<0> ,60,<0> ,18.1,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 17:00,0,1,15,,14.0,<0> ,56,<0> ,1016,<0> ,0.6,<0> ,1.7,<0> ,16:48,338,<0> ,25,<0> ,3.2,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 17:15,0,1,15,,13.4,<0> ,59,<0> ,1016,<0> ,0.3,<0> ,2.0,<0> ,17:02,325,<0> ,19,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 17:30,0,1,15,,13.0,<0> ,60,<0> ,1016,<0> ,0.5,<0> ,1.5,<0> ,17:28,325,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 17:45,0,1,15,,11.4,<0> ,67,<0> ,1017,<0> ,0.4,<0> ,1.4,<0> ,17:44,152,<0> ,65,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 18:00,0,1,15,,11.3,<0> ,71,<0> ,1017,<0> ,0.5,<0> ,1.9,<0> ,17:49,119,<0> ,71,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 18:15,0,1,15,,11.7,<0> ,73,<0> ,1017,<0> ,0.4,<0> ,1.0,<0> ,18:09,121,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 18:30,0,1,15,,11.7,<0> ,72,<0> ,1017,<0> ,0.3,<0> ,1.5,<0> ,18:30,153,<0> ,68,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 18:45,0,1,15,,10.9,<0> ,73,<0> ,1017,<0> ,0.4,<0> ,1.5,<0> ,18:30,161,<0> ,48,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 19:00,0,1,15,,10.8,<0> ,71,<0> ,1017,<0> ,0.5,<0> ,2.1,<0> ,18:51,65,<0> ,45,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 19:15,0,1,15,,13.5,<0> ,41,<0> ,1017,<0> ,0.8,<0> ,1.7,<0> ,19:09,54,<0> ,23,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 19:30,0,1,15,,14.1,<0> ,31,<0> ,1017,<0> ,0.8,<0> ,3.1,<0> ,19:16,68,<0> ,21,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 19:45,0,1,15,,13.8,<0> ,29,<0> ,1017,<0> ,1.1,<0> ,2.8,<0> ,19:44,76,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 20:00,0,1,15,,13.3,<0> ,29,<0> ,1017,<0> ,1.6,<0> ,2.8,<0> ,19:55,77,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 20:15,0,1,15,,13.3,<0> ,28,<0> ,1018,<0> ,1.8,<0> ,3.1,<0> ,20:10,84,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 20:30,0,1,15,,13.2,<0> ,28,<0> ,1018,<0> ,1.7,<0> ,3.8,<0> ,20:18,86,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 20:45,0,1,15,,13.4,<0> ,27,<0> ,1018,<0> ,1.9,<0> ,4.1,<0> ,20:40,90,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 21:00,0,1,15,,13.6,<0> ,27,<0> ,1018,<0> ,2.0,<0> ,3.6,<0> ,20:57,97,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 21:15,0,1,15,,13.8,<0> ,26,<0> ,1018,<0> ,2.2,<0> ,5.4,<0> ,21:09,95,<0> ,19,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 21:30,0,1,15,,14.0,<0> ,26,<0> ,1018,<0> ,2.3,<0> ,4.4,<0> ,21:27,94,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 21:45,0,1,15,,13.8,<0> ,26,<0> ,1018,<0> ,1.8,<0> ,4.1,<0> ,21:36,87,<0> ,19,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 22:00,0,1,15,,12.2,<0> ,34,<0> ,1018,<0> ,1.2,<0> ,2.2,<0> ,21:58,36,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 22:15,0,1,15,,9.8,<0> ,46,<0> ,1018,<0> ,1.5,<0> ,2.4,<0> ,22:01,32,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 22:30,0,1,15,,9.5,<0> ,46,<0> ,1018,<0> ,1.5,<0> ,3.1,<0> ,22:27,32,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 22:45,0,1,15,,9.5,<0> ,44,<0> ,1018,<0> ,1.5,<0> ,2.6,<0> ,22:40,41,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 23:00,0,1,15,,10.0,<0> ,42,<0> ,1018,<0> ,1.5,<0> ,2.6,<0> ,22:59,41,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 23:15,0,1,15,,9.5,<0> ,44,<0> ,1018,<0> ,1.5,<0> ,2.6,<0> ,23:00,39,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 23:30,0,1,15,,9.5,<0> ,42,<0> ,1017,<0> ,1.3,<0> ,2.1,<0> ,23:18,43,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/16/2022 23:45,0,1,15,,10.2,<0> ,38,<0> ,1017,<0> ,1.4,<0> ,2.4,<0> ,23:30,48,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/17/2022 00:00,0,1,15,,10.7,<0> ,34,<0> ,1017,<0> ,1.4,<0> ,2.7,<0> ,23:58,58,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/17/2022 00:15,0,1,15,,11.4,<0> ,31,<0> ,1017,<0> ,1.4,<0> ,2.7,<0> ,00:02,53,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/17/2022 00:30,0,1,15,,9.8,<0> ,39,<0> ,1017,<0> ,1.4,<0> ,2.3,<0> ,00:29,37,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/17/2022 00:45,0,1,15,,9.0,<0> ,44,<0> ,1017,<0> ,1.8,<0> ,3.3,<0> ,00:43,22,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/17/2022 01:00,0,1,15,,8.3,<0> ,54,<0> ,1017,<0> ,1.5,<0> ,2.5,<0> ,00:48,25,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/17/2022 01:15,0,1,15,,7.8,<0> ,52,<0> ,1017,<0> ,1.0,<0> ,2.0,<0> ,01:14,19,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/17/2022 01:30,0,1,15,,7.6,<0> ,53,<0> ,1017,<0> ,1.1,<0> ,2.3,<0> ,01:25,23,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/17/2022 01:45,0,1,15,,7.6,<0> ,53,<0> ,1017,<0> ,1.2,<0> ,2.1,<0> ,01:41,26,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/17/2022 02:00,0,1,15,,7.8,<0> ,51,<0> ,1017,<0> ,1.2,<0> ,2.4,<0> ,01:57,26,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,12/17/2022 02:15,0,1,15,,7.9,<0> ,50,<0> ,1017,<0> ,1.1,<0> ,2.3,<0> ,02:10,14,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
